,accept,reward,m_type,income,accounts,overdraft,rating,cards,homes,family,Owner,balance
11548,No,Air Miles,Postcard,2,1,No,1,1,1,5,Yes,18.0
11549,No,Points,Letter,3,1,No,3,1,1,3,Yes,1317.0
11550,No,Points,Postcard,3,1,No,1,1,2,1,Yes,429.0
11551,No,Air Miles,Letter,2,1,No,3,2,1,4,Yes,1018.0
11552,Yes,Air Miles,Postcard,1,1,No,3,2,1,4,Yes,1283.0
11553,No,Cash Back,Postcard,2,1,No,2,2,1,3,Yes,983.0
11554,No,Points,Letter,3,1,No,1,1,1,1,Yes,155.0
11555,No,Air Miles,Postcard,2,2,No,2,1,1,4,Yes,1312.0
11556,No,Points,Postcard,1,1,No,2,2,1,5,No,408.0
11557,No,Cash Back,Postcard,2,1,No,1,2,2,4,Yes,55.0
11558,No,Cash Back,Postcard,2,2,No,2,3,1,3,No,371.0
11559,No,Air Miles,Letter,1,1,No,2,1,1,5,Yes,377.0
11560,No,Cash Back,Postcard,2,2,No,2,3,1,4,Yes,2072.0
11561,No,Air Miles,Letter,2,2,Yes,3,2,2,5,Yes,985.0
11562,No,Cash Back,Postcard,2,2,No,3,1,1,3,Yes,488.0
11563,No,Air Miles,Letter,2,1,No,1,1,1,3,Yes,1427.0
11564,No,Points,Letter,3,1,No,3,1,2,3,No,1816.0
11565,No,Points,Postcard,2,1,No,3,1,1,3,Yes,433.0
11566,No,Cash Back,Letter,2,1,No,2,2,1,4,Yes,1267.0
11567,No,Air Miles,Postcard,2,2,No,2,2,2,4,No,1017.0
11568,No,Points,Letter,2,1,No,1,3,1,4,No,456.0
11569,No,Air Miles,Letter,2,2,No,2,2,2,4,No,219.0
11570,No,Cash Back,Postcard,2,1,No,1,2,1,3,No,992.0
11571,Yes,Points,Letter,1,1,No,1,2,1,5,Yes,1301.0
11572,No,Air Miles,Postcard,1,1,No,3,3,1,4,Yes,341.0
11573,No,Cash Back,Postcard,2,2,No,1,2,1,5,Yes,444.0
11574,No,Points,Postcard,1,1,No,2,2,1,4,Yes,1251.0
11575,No,Air Miles,Letter,2,1,No,3,3,1,3,Yes,919.0
11576,No,Points,Letter,3,1,No,1,2,2,3,No,634.0
11577,No,Points,Letter,2,1,No,2,1,2,4,Yes,2078.0
11578,No,Air Miles,Postcard,2,2,No,3,2,1,3,No,143.0
11579,No,Cash Back,Letter,3,2,No,1,2,1,5,Yes,1357.0
11580,No,Air Miles,Letter,1,1,No,3,1,1,5,Yes,323.0
11581,No,Air Miles,Postcard,3,1,No,3,3,1,5,No,1754.0
11582,No,Air Miles,Letter,2,1,No,2,2,1,3,Yes,710.0
11583,No,Air Miles,Postcard,3,1,No,2,2,1,3,Yes,690.0
11584,No,Cash Back,Postcard,2,1,No,2,2,1,5,Yes,468.0
11585,No,Points,Letter,3,1,No,3,1,1,2,Yes,886.0
11586,No,Air Miles,Postcard,3,2,No,2,3,1,2,Yes,220.0
11587,No,Cash Back,Postcard,2,1,No,3,2,1,2,Yes,1048.0
11588,No,Points,Postcard,2,1,Yes,3,3,1,4,No,858.0
11589,No,Points,Letter,3,1,No,2,2,1,3,Yes,1399.0
11590,No,Points,Letter,1,1,No,2,1,1,4,No,451.0
11591,No,Cash Back,Postcard,2,1,Yes,1,1,1,3,Yes,593.0
11592,No,Cash Back,Postcard,3,1,No,2,1,1,4,No,134.0
11593,No,Air Miles,Letter,2,1,No,3,1,1,3,Yes,93.0
11594,No,Air Miles,Letter,1,1,No,3,1,1,4,No,1159.0
11595,Yes,Cash Back,Postcard,3,1,No,2,2,1,4,No,195.0
11596,No,Air Miles,Postcard,2,2,Yes,2,2,1,3,Yes,344.0
11597,No,Points,Postcard,2,1,No,3,2,1,4,Yes,637.0
11598,No,Cash Back,Postcard,1,1,No,1,2,1,4,No,762.0
11599,No,Points,Postcard,1,1,No,3,2,1,5,Yes,927.0
11600,No,Air Miles,Postcard,2,1,No,1,2,1,4,No,1246.0
11601,No,Cash Back,Letter,3,1,No,3,3,1,2,Yes,548.0
11602,No,Air Miles,Postcard,2,2,Yes,1,2,1,4,No,411.0
11603,No,Cash Back,Postcard,2,1,No,3,3,2,3,Yes,1273.0
11604,No,Cash Back,Letter,2,1,No,2,2,1,1,No,891.0
11605,No,Air Miles,Letter,1,1,No,3,1,1,4,Yes,616.0
11606,No,Cash Back,Letter,2,1,No,3,2,1,3,No,917.0
11607,No,Air Miles,Letter,2,1,No,3,1,1,2,Yes,115.0
11608,No,Cash Back,Letter,2,1,No,2,1,1,3,Yes,50.0
11609,No,Air Miles,Letter,2,1,No,2,2,2,2,Yes,496.0
11610,No,Air Miles,Letter,3,1,No,2,1,1,5,Yes,27.0
11611,No,Points,Letter,2,1,No,1,2,1,3,No,17.0
11612,No,Cash Back,Postcard,2,2,No,3,1,1,4,Yes,983.0
11613,No,Cash Back,Letter,2,1,No,1,2,2,5,Yes,1098.0
11614,No,Air Miles,Postcard,3,1,No,1,1,1,5,Yes,1862.0
11615,No,Cash Back,Letter,3,1,No,2,1,1,3,No,901.0
11616,No,Air Miles,Postcard,1,1,No,3,2,1,5,Yes,328.0
11617,No,Cash Back,Postcard,2,1,No,3,1,1,3,Yes,212.0
11618,No,Air Miles,Letter,2,1,No,3,3,1,2,Yes,1502.0
11619,No,Points,Letter,2,1,No,2,3,1,4,Yes,621.0
11620,No,Points,Postcard,3,1,No,1,1,1,3,Yes,932.0
11621,Yes,Cash Back,Postcard,2,2,No,1,2,1,4,No,918.0
11622,No,Points,Postcard,2,1,No,2,3,1,2,Yes,1214.0
11623,No,Points,Letter,1,1,No,3,3,1,3,No,1747.0
11624,No,Points,Postcard,3,1,No,3,1,1,3,No,476.0
11625,No,Points,Letter,3,1,No,1,3,1,5,Yes,631.0
11626,Yes,Cash Back,Letter,2,2,No,1,3,1,3,Yes,1789.0
11627,No,Points,Letter,3,1,No,2,1,1,3,No,1252.0
11628,No,Points,Postcard,2,1,No,1,1,1,2,Yes,249.0
11629,No,Points,Letter,3,1,No,3,1,1,3,No,148.0
11630,No,Air Miles,Letter,2,1,No,3,3,1,4,Yes,965.0
11631,No,Cash Back,Letter,2,1,Yes,1,2,1,2,Yes,225.0
11632,No,Cash Back,Letter,1,1,No,3,1,1,2,No,940.0
11633,No,Points,Letter,2,1,Yes,1,3,1,4,No,606.0
11634,No,Points,Letter,3,1,Yes,3,1,1,5,Yes,1504.0
11635,No,Air Miles,Postcard,2,1,No,3,3,1,5,Yes,1224.0
11636,No,Air Miles,Postcard,1,2,No,2,3,1,3,No,624.0
11637,No,Air Miles,Postcard,2,1,No,3,2,1,3,No,605.0
11638,No,Cash Back,Postcard,2,1,Yes,2,3,1,2,No,791.0
11639,No,Points,Letter,2,1,No,1,2,1,4,Yes,348.0
11640,No,Air Miles,Postcard,2,2,No,2,3,1,3,No,520.0
11641,No,Cash Back,Letter,3,2,No,2,2,1,5,No,1395.0
11642,No,Points,Postcard,2,1,No,1,2,1,5,Yes,519.0
11643,No,Cash Back,Postcard,3,1,No,2,2,1,3,No,118.0
11644,No,Points,Postcard,2,1,No,2,2,1,2,No,784.0
11645,No,Points,Letter,2,1,No,3,2,2,4,Yes,936.0
11646,No,Air Miles,Postcard,2,1,No,2,2,1,4,No,99.0
11647,No,Air Miles,Postcard,2,1,No,3,3,1,4,Yes,408.0
11648,Yes,Air Miles,Letter,2,1,No,1,3,2,5,No,895.0
11649,No,Cash Back,Postcard,2,1,No,3,1,1,4,No,1133.0
11650,No,Points,Postcard,2,1,No,2,2,1,4,Yes,357.0
11651,No,Cash Back,Postcard,2,1,No,1,1,2,4,No,91.0
11652,No,Cash Back,Postcard,2,1,No,2,2,1,2,Yes,706.0
11653,No,Points,Postcard,1,1,No,3,3,1,3,No,1898.0
11654,No,Cash Back,Letter,2,1,No,3,1,1,5,Yes,529.0
11655,No,Points,Letter,3,1,No,2,1,1,4,No,1044.0
11656,No,Air Miles,Postcard,3,2,No,1,3,1,4,No,1088.0
11657,No,Cash Back,Letter,3,1,No,2,2,1,4,No,1564.0
11658,No,Points,Letter,3,1,No,1,1,2,4,No,477.0
11659,No,Air Miles,Letter,2,2,No,1,3,1,5,Yes,1681.0
11660,No,Cash Back,Postcard,3,1,No,2,2,1,2,Yes,111.0
11661,No,Air Miles,Postcard,3,1,No,1,2,1,5,Yes,653.0
11662,No,Points,Letter,2,1,No,3,1,1,4,No,138.0
11663,No,Points,Postcard,2,1,No,1,3,1,3,Yes,925.0
11664,No,Points,Postcard,1,1,Yes,1,1,1,2,No,696.0
11665,No,Air Miles,Letter,2,1,No,2,1,2,2,Yes,461.0
11666,No,Air Miles,Postcard,3,1,No,1,2,1,3,Yes,1354.0
11667,No,Air Miles,Letter,2,1,No,2,2,1,3,Yes,1761.0
11668,No,Points,Postcard,1,1,No,3,1,2,3,Yes,303.0
11669,No,Air Miles,Postcard,2,1,Yes,3,3,2,3,Yes,1982.0
11670,No,Cash Back,Postcard,2,1,No,2,3,2,3,No,916.0
11671,No,Points,Letter,2,1,No,1,2,1,4,Yes,471.0
11672,No,Points,Letter,1,2,No,1,3,1,2,No,818.0
11673,No,Points,Postcard,3,1,No,3,2,2,4,Yes,1520.0
11674,No,Air Miles,Letter,2,1,No,1,2,1,5,Yes,50.0
11675,No,Air Miles,Letter,2,1,No,2,3,1,3,Yes,530.0
11676,No,Cash Back,Postcard,2,1,Yes,1,2,2,4,Yes,873.0
11677,No,Air Miles,Letter,3,2,Yes,1,2,1,4,Yes,316.0
11678,No,Cash Back,Postcard,2,1,Yes,2,1,2,3,Yes,751.0
11679,No,Cash Back,Postcard,1,1,No,2,2,1,5,Yes,805.0
11680,No,Cash Back,Letter,2,1,No,1,2,1,5,No,1729.0
11681,No,Cash Back,Postcard,2,2,No,1,3,1,4,No,860.0
11682,No,Air Miles,Postcard,1,2,No,1,3,1,3,Yes,67.0
11683,No,Cash Back,Postcard,1,1,No,2,2,2,4,Yes,1255.0
11684,No,Air Miles,Letter,1,1,No,1,1,1,5,Yes,709.0
11685,No,Cash Back,Letter,2,1,No,3,2,1,3,Yes,656.0
11686,No,Points,Letter,2,2,No,1,1,1,3,Yes,451.0
11687,No,Cash Back,Letter,3,1,No,1,3,2,4,Yes,320.0
11688,No,Points,Postcard,2,1,Yes,1,2,2,4,Yes,174.0
11689,No,Cash Back,Postcard,3,1,No,1,2,1,4,No,463.0
11690,No,Cash Back,Postcard,3,1,No,3,3,1,5,Yes,411.0
11691,No,Cash Back,Letter,1,1,No,1,3,1,4,Yes,676.0
11692,No,Points,Postcard,2,2,No,1,3,1,4,Yes,326.0
11693,No,Points,Postcard,3,1,Yes,3,1,2,4,Yes,260.0
11694,No,Cash Back,Postcard,2,1,No,2,3,2,3,Yes,466.0
11695,No,Cash Back,Postcard,2,1,No,2,1,1,3,Yes,155.0
11696,No,Air Miles,Postcard,1,1,No,2,2,1,4,Yes,1915.0
11697,No,Cash Back,Postcard,3,1,No,2,1,2,4,Yes,309.0
11698,No,Air Miles,Letter,2,1,Yes,3,2,1,5,Yes,1520.0
11699,No,Points,Letter,1,1,No,3,1,1,3,No,229.0
11700,No,Points,Postcard,2,1,No,1,1,1,3,No,417.0
11701,No,Cash Back,Postcard,3,1,No,2,2,2,3,No,660.0
11702,No,Points,Letter,3,1,No,1,1,1,4,Yes,240.0
11703,No,Air Miles,Letter,2,1,No,2,2,1,3,No,1062.0
11704,No,Cash Back,Letter,2,1,No,2,2,2,3,Yes,506.0
11705,Yes,Air Miles,Postcard,2,1,Yes,2,1,1,4,Yes,1651.0
11706,No,Air Miles,Letter,1,1,No,2,2,1,3,Yes,1677.0
11707,No,Cash Back,Postcard,1,1,No,3,2,1,2,No,987.0
11708,No,Cash Back,Letter,2,1,No,1,3,1,3,Yes,1186.0
11709,No,Cash Back,Letter,3,1,No,1,3,1,1,Yes,949.0
11710,No,Cash Back,Postcard,2,1,No,1,2,1,2,Yes,1201.0
11711,No,Air Miles,Postcard,2,1,Yes,2,3,1,5,Yes,973.0
11712,No,Air Miles,Postcard,3,1,No,2,1,1,4,No,224.0
11713,No,Points,Postcard,1,1,No,1,1,2,4,Yes,1357.0
11714,No,Air Miles,Postcard,1,2,No,2,3,1,4,Yes,166.0
11715,No,Air Miles,Letter,1,1,No,1,1,2,2,Yes,737.0
11716,No,Air Miles,Letter,2,1,Yes,2,3,1,4,Yes,337.0
11717,No,Cash Back,Letter,1,1,No,3,3,1,4,Yes,820.0
11718,No,Points,Letter,1,1,No,3,1,1,4,Yes,1751.0
11719,No,Points,Postcard,3,2,No,3,2,1,2,Yes,984.0
11720,No,Air Miles,Postcard,2,1,Yes,2,1,1,4,No,1660.0
11721,No,Points,Postcard,1,2,No,1,1,1,3,Yes,466.0
11722,No,Cash Back,Letter,3,1,No,1,1,1,4,Yes,358.0
11723,No,Air Miles,Letter,1,2,No,2,3,2,4,Yes,1653.0
11724,No,Air Miles,Postcard,1,1,No,1,2,1,3,Yes,434.0
11725,No,Air Miles,Postcard,3,1,No,2,2,1,3,No,176.0
11726,No,Points,Postcard,1,1,No,2,3,1,1,No,905.0
11727,No,Air Miles,Letter,1,1,No,2,3,2,3,No,1755.0
11728,No,Air Miles,Letter,3,1,No,1,2,1,4,Yes,911.0
11729,No,Points,Letter,2,1,No,3,2,1,3,No,283.0
11730,No,Points,Letter,1,2,No,2,3,1,5,Yes,410.0
11731,No,Points,Postcard,3,1,No,1,1,2,5,Yes,726.0
11732,No,Cash Back,Letter,1,1,No,3,2,1,4,Yes,311.0
11733,No,Points,Postcard,2,1,No,1,1,1,2,No,913.0
11734,No,Points,Letter,2,1,No,1,2,2,4,No,677.0
11735,No,Air Miles,Letter,1,1,Yes,2,2,1,4,Yes,909.0
11736,No,Points,Postcard,2,1,No,3,3,2,3,No,582.0
11737,No,Air Miles,Letter,2,2,No,3,3,1,4,No,1716.0
11738,No,Points,Postcard,3,2,No,1,3,1,3,Yes,1800.0
11739,No,Cash Back,Postcard,1,2,No,1,2,1,3,Yes,1025.0
11740,No,Cash Back,Postcard,3,2,No,3,1,1,5,Yes,583.0
11741,No,Points,Postcard,2,1,No,1,1,1,5,No,325.0
11742,No,Cash Back,Postcard,3,1,No,3,2,1,2,No,112.0
11743,No,Cash Back,Letter,2,2,No,2,1,1,4,Yes,229.0
11744,Yes,Air Miles,Letter,1,1,No,2,2,1,5,Yes,397.0
11745,No,Air Miles,Letter,2,1,No,2,1,1,4,Yes,863.0
11746,No,Points,Postcard,3,2,Yes,1,3,1,3,Yes,86.0
11747,No,Cash Back,Letter,3,1,No,3,2,1,2,No,536.0
11748,No,Air Miles,Letter,3,2,Yes,3,1,1,3,Yes,1346.0
11749,No,Cash Back,Postcard,2,1,No,3,1,1,5,Yes,355.0
11750,No,Air Miles,Postcard,3,1,Yes,3,2,1,3,Yes,660.0
11751,No,Cash Back,Letter,3,1,No,3,2,1,3,No,250.0
11752,No,Air Miles,Letter,1,2,No,2,2,1,3,Yes,129.0
11753,No,Air Miles,Postcard,1,1,No,1,1,1,1,Yes,1061.0
11754,No,Cash Back,Letter,2,1,No,2,2,1,5,Yes,977.0
11755,No,Cash Back,Postcard,2,1,No,1,2,1,2,Yes,1127.0
11756,No,Cash Back,Postcard,2,2,No,1,2,2,3,Yes,1170.0
11757,No,Points,Postcard,3,1,No,1,2,2,3,Yes,1467.0
11758,No,Points,Postcard,3,2,No,1,2,1,4,Yes,943.0
11759,No,Points,Letter,3,1,No,2,2,1,2,No,589.0
11760,No,Points,Postcard,1,1,Yes,3,2,1,3,No,463.0
11761,No,Points,Postcard,1,1,No,2,2,2,3,Yes,500.0
11762,No,Points,Postcard,2,2,No,1,3,1,4,Yes,679.0
11763,No,Cash Back,Postcard,2,1,No,1,3,2,4,Yes,757.0
11764,No,Points,Postcard,2,1,No,2,3,1,4,Yes,620.0
11765,No,Points,Postcard,3,1,No,2,2,1,4,Yes,1200.0
11766,No,Points,Postcard,2,1,No,1,2,2,3,Yes,64.0
11767,No,Air Miles,Postcard,2,1,No,3,3,2,2,Yes,188.0
11768,No,Air Miles,Postcard,2,1,No,2,1,2,3,Yes,189.0
11769,Yes,Air Miles,Postcard,2,2,No,2,1,1,1,Yes,838.0
11770,No,Cash Back,Postcard,2,1,No,3,1,1,2,Yes,1629.0
11771,No,Cash Back,Letter,1,1,No,3,2,1,3,No,2130.0
11772,No,Points,Postcard,1,1,No,3,2,1,4,No,39.0
11773,No,Air Miles,Postcard,2,1,No,1,2,1,1,Yes,713.0
11774,No,Cash Back,Postcard,2,1,No,3,2,1,2,Yes,1402.0
11775,No,Air Miles,Letter,3,2,No,3,1,1,4,Yes,746.0
11776,No,Points,Letter,3,2,No,1,1,1,3,No,508.0
11777,No,Air Miles,Postcard,2,1,No,3,2,1,2,No,2.0
11778,No,Air Miles,Letter,2,1,No,1,2,2,3,No,916.0
11779,No,Points,Letter,1,2,No,3,2,2,4,Yes,1858.0
11780,No,Cash Back,Postcard,2,1,No,3,3,2,3,No,507.0
11781,No,Points,Postcard,2,2,No,1,2,1,2,No,1442.0
11782,No,Cash Back,Postcard,1,1,No,1,3,1,3,No,604.0
11783,No,Cash Back,Postcard,2,1,No,2,2,1,5,No,1420.0
11784,No,Air Miles,Letter,2,1,No,2,1,1,3,Yes,369.0
11785,No,Points,Postcard,1,1,Yes,1,3,1,4,Yes,138.0
11786,No,Air Miles,Letter,3,2,No,1,2,1,5,No,685.0
11787,No,Cash Back,Letter,2,1,No,2,3,1,4,No,1634.0
11788,No,Points,Letter,1,1,No,1,1,1,5,Yes,1587.0
11789,Yes,Air Miles,Postcard,2,2,No,3,3,1,4,No,492.0
11790,No,Cash Back,Letter,2,1,No,3,2,1,2,No,1293.0
11791,No,Cash Back,Letter,3,1,No,3,2,1,4,Yes,343.0
11792,No,Points,Postcard,2,2,No,1,2,2,2,Yes,945.0
11793,No,Cash Back,Letter,1,1,No,1,3,1,3,Yes,404.0
11794,No,Cash Back,Letter,3,1,No,1,2,2,2,Yes,986.0
11795,No,Cash Back,Postcard,1,2,No,1,1,2,4,No,286.0
11796,No,Cash Back,Postcard,3,2,No,1,2,2,4,Yes,1858.0
11797,No,Points,Letter,2,1,No,2,2,2,3,Yes,434.0
11798,No,Points,Postcard,2,2,No,2,1,1,4,Yes,1095.0
11799,No,Points,Letter,1,1,Yes,2,1,1,3,Yes,842.0
11800,No,Points,Letter,2,2,No,2,1,1,4,Yes,1459.0
11801,No,Cash Back,Postcard,1,1,No,3,1,1,4,Yes,842.0
11802,No,Air Miles,Letter,3,1,No,3,3,1,5,Yes,912.0
11803,No,Points,Postcard,3,1,No,2,1,2,3,Yes,973.0
11804,No,Cash Back,Postcard,2,1,No,1,3,2,2,Yes,1134.0
11805,No,Cash Back,Postcard,2,2,No,3,1,1,3,Yes,502.0
11806,No,Air Miles,Postcard,2,1,No,1,2,1,3,Yes,986.0
11807,No,Points,Postcard,2,2,No,1,2,2,2,Yes,960.0
11808,No,Cash Back,Letter,1,2,No,1,1,1,4,Yes,2087.0
11809,No,Air Miles,Postcard,1,1,No,3,3,1,5,No,1381.0
11810,No,Points,Postcard,1,1,No,3,2,1,5,Yes,27.0
11811,Yes,Cash Back,Postcard,1,1,No,1,2,1,1,Yes,1312.0
11812,No,Points,Letter,2,1,No,2,3,2,3,No,56.0
11813,Yes,Points,Letter,1,1,No,1,3,1,4,No,420.0
11814,No,Points,Postcard,2,1,No,2,3,2,3,No,1009.0
11815,No,Cash Back,Postcard,1,1,No,3,3,1,4,No,205.0
11816,No,Air Miles,Letter,2,2,Yes,2,1,1,3,Yes,636.0
11817,No,Points,Letter,3,1,No,2,1,1,3,Yes,891.0
11818,No,Cash Back,Postcard,1,1,No,3,2,1,5,Yes,694.0
11819,No,Points,Postcard,3,1,No,1,3,1,3,No,253.0
11820,No,Air Miles,Letter,2,2,No,2,1,2,1,Yes,602.0
11821,No,Cash Back,Letter,1,2,No,3,2,1,4,Yes,1838.0
11822,No,Air Miles,Postcard,2,1,No,3,1,2,3,No,574.0
11823,No,Cash Back,Letter,2,1,No,3,3,1,1,Yes,946.0
11824,No,Points,Postcard,2,1,No,2,1,1,3,Yes,991.0
11825,No,Points,Letter,3,1,No,1,1,1,5,Yes,450.0
11826,No,Cash Back,Letter,2,1,No,3,2,2,3,No,935.0
11827,No,Cash Back,Postcard,3,1,No,2,1,1,4,Yes,533.0
11828,No,Air Miles,Postcard,2,1,No,3,2,1,3,No,602.0
11829,No,Points,Letter,3,1,No,3,2,1,4,Yes,1883.0
11830,No,Air Miles,Postcard,1,1,No,1,2,1,3,Yes,883.0
11831,No,Cash Back,Letter,2,1,No,1,1,1,4,No,414.0
11832,No,Air Miles,Letter,2,1,No,1,2,1,2,Yes,674.0
11833,No,Points,Letter,3,2,Yes,1,1,1,4,Yes,1248.0
11834,No,Points,Letter,1,2,No,3,1,2,3,Yes,411.0
11835,No,Points,Letter,2,1,No,3,2,1,3,Yes,1252.0
11836,No,Points,Postcard,2,1,No,3,1,1,2,Yes,1681.0
11837,No,Air Miles,Postcard,3,1,Yes,2,2,1,5,No,2182.0
11838,No,Air Miles,Postcard,1,1,No,3,1,2,2,Yes,1354.0
11839,No,Air Miles,Letter,3,1,No,3,1,1,3,Yes,1818.0
11840,No,Points,Postcard,3,1,No,2,2,1,5,No,637.0
11841,No,Cash Back,Letter,2,1,No,1,1,2,4,Yes,95.0
11842,No,Cash Back,Letter,2,1,No,3,3,1,2,No,936.0
11843,No,Air Miles,Postcard,1,1,No,2,2,1,5,Yes,96.0
11844,No,Air Miles,Postcard,2,1,No,3,3,1,5,Yes,1762.0
11845,No,Air Miles,Postcard,2,1,No,1,1,1,4,Yes,735.0
11846,No,Air Miles,Letter,2,1,No,1,2,1,3,Yes,1694.0
11847,No,Cash Back,Letter,1,1,No,3,3,1,5,Yes,165.0
11848,No,Cash Back,Letter,3,1,Yes,3,3,1,1,Yes,234.0
11849,No,Air Miles,Postcard,1,1,No,1,3,1,5,No,1654.0
11850,No,Cash Back,Postcard,3,1,No,2,1,1,2,No,320.0
11851,No,Cash Back,Postcard,2,1,Yes,2,2,1,4,No,556.0
11852,Yes,Cash Back,Postcard,2,1,No,1,2,1,2,No,718.0
11853,No,Air Miles,Letter,2,1,No,1,3,2,4,No,312.0
11854,No,Points,Letter,3,1,No,1,1,1,4,Yes,942.0
11855,No,Air Miles,Letter,1,1,Yes,2,2,1,3,Yes,1314.0
11856,No,Points,Postcard,2,1,No,2,1,1,3,Yes,585.0
11857,No,Points,Letter,2,1,No,2,2,2,4,No,684.0
11858,No,Points,Postcard,1,1,No,1,2,1,5,No,8.0
11859,Yes,Cash Back,Postcard,1,2,No,1,1,1,2,Yes,1154.0
11860,Yes,Air Miles,Postcard,2,1,Yes,1,3,2,4,Yes,680.0
11861,No,Points,Letter,1,2,Yes,2,1,1,4,Yes,994.0
11862,No,Air Miles,Postcard,2,1,Yes,3,1,2,3,Yes,1505.0
11863,No,Air Miles,Postcard,2,2,Yes,1,2,2,4,Yes,54.0
11864,No,Air Miles,Postcard,2,1,No,1,1,1,2,No,919.0
11865,No,Points,Postcard,3,1,No,3,2,1,3,Yes,1608.0
11866,No,Air Miles,Postcard,2,1,No,1,3,2,4,Yes,210.0
11867,Yes,Air Miles,Letter,2,1,No,1,2,1,5,No,992.0
11868,No,Cash Back,Letter,3,1,No,1,2,1,3,Yes,403.0
11869,No,Air Miles,Letter,3,2,No,1,1,1,4,Yes,648.0
11870,No,Cash Back,Letter,2,1,Yes,3,1,1,4,No,289.0
11871,No,Air Miles,Letter,2,2,No,2,2,1,4,Yes,258.0
11872,No,Cash Back,Letter,3,1,No,2,3,1,5,No,419.0
11873,No,Points,Postcard,3,1,No,2,1,1,1,Yes,37.0
11874,No,Points,Postcard,2,2,No,3,1,1,3,No,805.0
11875,No,Air Miles,Letter,3,1,No,1,3,1,3,No,1535.0
11876,No,Cash Back,Letter,2,1,No,2,2,2,5,No,2150.0
11877,No,Points,Postcard,3,1,No,3,1,1,1,Yes,1914.0
11878,No,Cash Back,Letter,1,2,No,3,1,1,4,Yes,838.0
11879,No,Cash Back,Letter,2,1,No,3,2,1,5,No,474.0
11880,No,Cash Back,Letter,3,1,No,2,1,1,3,No,587.0
11881,No,Air Miles,Postcard,2,1,No,1,1,1,5,No,775.0
11882,No,Cash Back,Letter,2,1,No,2,1,1,5,No,667.0
11883,No,Cash Back,Postcard,2,1,No,1,1,1,3,Yes,768.0
11884,No,Points,Postcard,1,2,No,1,2,1,2,Yes,596.0
11885,No,Cash Back,Postcard,2,1,No,1,2,1,4,Yes,253.0
11886,No,Points,Postcard,2,2,No,2,3,2,3,No,132.0
11887,No,Air Miles,Letter,2,1,No,2,3,1,3,No,1313.0
11888,No,Air Miles,Letter,1,1,No,3,2,1,5,Yes,438.0
11889,No,Air Miles,Letter,2,1,No,1,1,2,4,Yes,1327.0
11890,No,Air Miles,Letter,3,1,No,3,1,1,5,No,408.0
11891,No,Points,Letter,3,1,No,1,1,2,3,Yes,217.0
11892,No,Cash Back,Postcard,1,2,No,1,2,1,4,Yes,283.0
11893,No,Cash Back,Postcard,2,2,No,2,2,1,4,Yes,1454.0
11894,No,Points,Letter,2,2,No,1,1,1,4,Yes,611.0
11895,No,Points,Letter,2,1,No,2,2,1,4,No,1365.0
11896,No,Points,Letter,2,2,No,3,2,1,2,Yes,861.0
11897,No,Points,Postcard,3,1,No,2,3,1,4,Yes,2142.0
11898,No,Points,Letter,1,1,No,3,2,2,2,No,1584.0
11899,No,Points,Postcard,1,1,No,1,2,2,4,Yes,766.0
11900,No,Points,Postcard,3,1,No,1,2,1,4,No,1676.0
11901,No,Cash Back,Postcard,2,1,No,3,1,1,4,No,1712.0
11902,No,Cash Back,Postcard,2,2,No,1,2,2,5,No,1289.0
11903,No,Air Miles,Postcard,2,2,No,3,2,1,3,No,758.0
11904,No,Points,Postcard,2,1,No,2,1,2,4,Yes,1194.0
11905,No,Air Miles,Postcard,2,1,No,2,1,1,4,Yes,1936.0
11906,No,Air Miles,Letter,1,1,Yes,1,2,1,4,No,445.0
11907,No,Cash Back,Letter,1,1,No,3,3,1,5,Yes,22.0
11908,No,Cash Back,Letter,2,1,No,3,1,1,4,No,4.0
11909,No,Air Miles,Letter,1,1,No,3,2,1,3,Yes,500.0
11910,No,Air Miles,Letter,3,1,No,2,2,1,3,Yes,438.0
11911,No,Points,Letter,2,1,No,2,1,1,3,Yes,258.0
11912,No,Air Miles,Postcard,3,1,No,2,2,1,2,Yes,491.0
11913,No,Cash Back,Postcard,2,1,No,2,2,1,3,Yes,1411.0
11914,No,Air Miles,Postcard,2,1,Yes,3,3,1,5,Yes,1529.0
11915,No,Points,Letter,1,1,Yes,1,1,1,5,Yes,1480.0
11916,No,Points,Letter,2,1,No,1,3,1,3,Yes,925.0
11917,No,Air Miles,Letter,2,1,Yes,1,1,1,5,Yes,694.0
11918,No,Cash Back,Letter,1,1,No,2,2,1,5,No,558.0
11919,No,Air Miles,Letter,2,1,No,3,2,2,3,Yes,151.0
11920,Yes,Air Miles,Postcard,2,1,No,1,2,1,2,No,416.0
11921,No,Cash Back,Letter,2,1,No,2,2,2,4,No,19.0
11922,No,Points,Letter,2,1,No,2,1,1,5,No,1848.0
11923,No,Air Miles,Postcard,2,2,No,3,1,2,2,Yes,1595.0
11924,No,Cash Back,Postcard,2,1,No,3,1,1,4,No,1373.0
11925,No,Points,Postcard,3,1,Yes,3,2,1,5,Yes,1355.0
11926,No,Cash Back,Postcard,3,1,No,2,2,1,4,Yes,117.0
11927,No,Air Miles,Letter,1,1,No,1,1,1,2,No,546.0
11928,No,Air Miles,Postcard,2,1,No,1,1,1,2,Yes,380.0
11929,No,Points,Letter,3,1,No,3,1,1,2,Yes,337.0
11930,No,Points,Letter,2,1,Yes,2,3,1,4,Yes,876.0
