,accept,balance,income,accounts,rating,cards,homes,family,reward_Cash Back,reward_Points,m_type_Postcard,overdraft_Yes,owner_Yes
2736,No,0.13495782567947515,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2737,No,0.03342705404561075,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0
2738,No,0.023742580443611373,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0
2739,No,0.13933145891908777,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2740,No,0.30740393626991563,0.5,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2741,No,0.11246485473289597,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2742,No,0.14464229928147454,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2743,No,0.40581068416119964,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2744,No,0.2268041237113402,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
2745,No,0.2521087160262418,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
2746,No,0.28053733208372383,0.5,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2747,No,0.47110278038113085,0.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2748,No,0.25273352077475786,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0
2749,No,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2750,No,0.005623242736644799,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
2751,No,0.1493283348953452,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
2752,No,0.282099343955014,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2753,No,0.06779131521399562,1.0,0.0,0.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
2754,No,0.3767572633552015,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2755,No,0.5467041549515776,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2756,No,0.12214932833489535,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
2757,No,0.2880349890659169,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2758,No,0.09715713839425179,1.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
2759,No,0.2642924086223055,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2760,No,0.3283348953452046,1.0,0.0,1.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0
2761,No,0.11371446422992815,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2762,No,0.21243361449547016,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2763,No,0.3080287410184317,0.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2764,No,0.267728834739144,1.0,1.0,0.5,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
2765,No,0.2289909403311465,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
2766,No,0.017494532958450486,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0
2767,No,0.5570134333020931,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2768,No,0.06404248672289908,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
2769,No,0.5707591377694471,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2770,No,0.23773820681037178,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2771,No,0.25960637300843487,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
2772,No,0.31865042174320524,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2773,No,0.045923149015932516,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2774,No,0.22805373320837238,0.0,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,1.0,1.0
2775,No,0.366135582630428,0.5,0.0,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.0,1.0
2776,No,0.45298344267416435,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2777,No,0.4707903780068728,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2778,No,0.03811308965948142,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
2779,No,0.4264292408622305,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2780,No,0.29272102467978756,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2781,No,0.09903155263980006,1.0,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
2782,No,0.5626366760387378,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
2783,No,0.6113714464229928,0.5,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2784,No,0.5329584504842236,0.5,0.0,0.5,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
2785,No,0.1986879100281162,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2786,No,0.1352702280537332,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
2787,No,0.15120274914089346,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2788,No,0.10278038113089659,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2789,No,0.3814432989690722,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2790,No,0.3058419243986254,1.0,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0
2791,No,0.15463917525773196,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2792,No,0.39675101530771634,0.0,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
2793,No,0.03811308965948142,0.5,0.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0
2794,No,0.3355201499531396,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0
2795,No,0.16244923461418306,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2796,No,0.10028116213683225,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0
2797,No,0.18025616994689161,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0
2798,No,0.37582005623242737,1.0,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0
2799,No,0.4814120587316464,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2800,No,0.21149640737269604,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2801,No,0.07841299593876913,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
2802,No,0.43330209309590756,0.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2803,No,0.2583567635114027,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2804,No,0.3867541393314589,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2805,No,0.07278975320212434,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2806,No,0.0006248047485160887,1.0,0.0,1.0,1.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0
2807,No,0.19962511715089037,0.5,0.0,0.5,0.5,1.0,0.75,1.0,0.0,0.0,0.0,1.0
2808,No,0.2539831302717901,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
2809,No,0.05310840362386754,0.0,0.0,0.5,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0
2810,No,0.24179943767572634,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2811,No,0.4073726960324899,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2812,No,0.316776007497657,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2813,No,0.19493908153701967,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2814,No,0.09403311465167134,0.5,1.0,0.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0
2815,No,0.12621055920024993,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2816,No,0.4329896907216495,0.5,0.0,1.0,0.5,1.0,0.75,1.0,0.0,1.0,0.0,1.0
2817,No,0.016557325835676352,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2818,No,0.6013745704467354,1.0,1.0,0.5,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2819,No,0.10746641674476727,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2820,No,0.0999687597625742,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2821,No,0.6776007497656982,1.0,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0
2822,No,0.050921587004061235,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2823,No,0.26710402999062793,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2824,No,0.1605748203686348,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
2825,No,0.40362386754139334,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2826,No,0.2664792252421118,0.5,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
2827,No,0.4892221180880974,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2828,No,0.01936894720399875,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2829,No,0.4108091221493284,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2830,No,0.06279287722586692,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2831,No,0.2364885973133396,0.5,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0
2832,No,0.5857544517338331,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2833,No,0.6319900031240238,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2834,No,0.42174320524835984,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
2835,No,0.13464542330521712,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2836,No,0.2727272727272727,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2837,No,0.4832864729771947,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2838,No,0.12870977819431428,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2839,No,0.09746954076850983,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2840,No,0.4698531708840987,0.5,1.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
2841,No,0.26866604186191817,0.5,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
2842,No,0.3273976882224305,1.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
2843,No,0.18744142455482662,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
2844,No,0.15182755388940955,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
2845,No,0.48453608247422686,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2846,No,0.27303967510153077,0.0,0.0,1.0,0.5,1.0,0.25,1.0,0.0,0.0,0.0,0.0
2847,No,0.4129959387691346,1.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2848,No,0.6869728209934396,0.0,0.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
2849,No,0.5123398937831927,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2850,No,0.2508591065292096,0.5,0.0,1.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0
2851,No,0.21805685723211493,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
2852,No,0.22555451421430806,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2853,No,0.02655420181193377,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
2854,No,0.3011558887847548,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2855,No,0.3036551077788191,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2856,No,0.43486410496719774,1.0,0.0,0.5,1.0,1.0,0.25,0.0,0.0,1.0,0.0,1.0
2857,No,0.2839737582005623,0.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,1.0,1.0
2858,No,0.5501405810684161,1.0,0.0,0.5,0.5,0.0,0.25,0.0,1.0,1.0,0.0,0.0
2859,No,0.07185254607935021,0.5,1.0,0.5,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
2860,No,0.11090284286160573,0.5,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2861,No,0.19337706966572946,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2862,No,0.38019368947203996,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
2863,No,0.5051546391752577,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0
2864,No,0.12402374258044362,0.5,0.0,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0
2865,No,0.22805373320837238,0.5,1.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
2866,No,0.17713214620431114,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2867,No,0.133708216182443,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2868,No,0.5751327710090597,1.0,1.0,0.5,0.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0
2869,No,0.6822867853795689,0.5,1.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
2870,No,0.5273352077475789,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2871,No,0.08997188378631678,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0
2872,No,0.05748203686348017,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
2873,No,0.5098406747891284,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0
2874,No,0.4773508278662918,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2875,No,0.2289909403311465,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2876,No,0.16369884411121524,0.0,0.0,0.5,0.5,0.0,0.75,0.0,1.0,0.0,1.0,1.0
2877,No,0.2289909403311465,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
2878,No,0.676351140268666,0.5,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2879,No,0.06966572945954388,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
2880,No,0.24804748516088723,1.0,1.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2881,No,0.2664792252421118,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2882,No,0.08341143392689784,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2883,No,0.23086535457669477,0.5,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0
2884,No,0.16151202749140892,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2885,No,0.3133395813808185,0.5,1.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
2886,No,0.21961886910340517,1.0,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0
2887,No,0.1352702280537332,0.5,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2888,No,0.18775382692908466,0.5,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0
2889,No,0.3711340206185567,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2890,No,0.3911277725710715,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
2891,No,0.175882536707279,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2892,No,0.17432052483598873,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2893,No,0.13464542330521712,1.0,0.0,0.5,0.5,0.0,0.25,0.0,1.0,1.0,0.0,1.0
2894,No,0.5523273976882225,1.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2895,No,0.21180880974695407,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0
2896,No,0.3986254295532646,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0
2897,No,0.20618556701030927,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2898,No,0.016869728209934393,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0
2899,No,0.35551390190565446,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2900,No,0.08153701968134958,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0
2901,No,0.15526398000624805,0.5,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2902,No,0.30927835051546393,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2903,No,0.07778819119025304,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2904,No,0.32458606685410807,1.0,0.0,1.0,0.5,1.0,0.75,1.0,0.0,1.0,1.0,1.0
2905,No,0.19431427678850358,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,1.0,1.0
2906,No,0.07997500781005935,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2907,No,0.044048734770384255,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2908,No,0.14120587316463604,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0
2909,No,0.2583567635114027,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2910,No,0.133708216182443,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2911,No,0.15745079662605435,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2912,No,0.39456419868791,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2913,No,0.21680724773508278,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2914,No,0.07185254607935021,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0
2915,No,0.03905029678225554,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2916,No,0.050296782255545146,1.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0
2917,No,0.2364885973133396,1.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2918,No,0.5107778819119024,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
2919,No,0.4354889097157139,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2920,No,0.6119962511715088,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2921,No,0.28084973445798184,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0
2922,No,0.34614183067791315,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2923,No,0.2352389878163074,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2924,No,0.4854732895970009,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2925,No,0.15463917525773196,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2926,No,0.009684473601999375,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0
2927,No,0.2133708216182443,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2928,No,0.316776007497657,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2929,No,0.43517650734145585,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0
2930,No,0.5032802249297095,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0
2931,No,0.1661980631052796,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
2932,No,0.20618556701030927,1.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0
2933,No,0.17619493908153702,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0
2934,No,0.07841299593876913,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2935,No,0.09215870040612308,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
2936,No,0.25273352077475786,1.0,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
2937,No,0.2549203373945642,0.0,1.0,1.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,1.0
2938,No,0.2830365510777882,0.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2939,No,0.3542642924086223,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2940,No,0.21462043111527646,0.5,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
2941,No,0.1449547016557326,1.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2942,No,0.21024679787566383,0.5,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2943,No,0.03811308965948142,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2944,No,0.3692596063730084,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2945,No,0.056857232114964074,1.0,1.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2946,No,0.2021243361449547,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
2947,No,0.12683536394876602,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0
2948,No,0.6035613870665417,0.5,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0
2949,No,0.39581380818494216,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2950,No,0.32364885973133395,0.5,0.0,0.5,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0
2951,No,0.15526398000624805,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0
2952,No,0.12496094970321774,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2953,No,0.09247110278038112,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
2954,No,0.2755388940955951,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
2955,No,0.15463917525773196,0.5,1.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2956,No,0.169009684473602,0.0,0.0,1.0,0.5,1.0,0.75,0.0,0.0,0.0,0.0,1.0
2957,No,0.366135582630428,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2958,No,0.3970634176819744,1.0,0.0,0.5,0.5,0.0,0.75,0.0,1.0,1.0,0.0,1.0
2959,No,0.4586066854108092,0.5,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2960,No,0.16244923461418306,1.0,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2961,No,0.21680724773508278,0.5,1.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2962,No,0.28834739144017496,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
2963,No,0.5645110902842861,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
2964,No,0.23273976882224304,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2965,No,0.2992814745392065,1.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2966,No,0.15557638238050608,0.0,1.0,1.0,0.5,1.0,0.75,0.0,0.0,0.0,0.0,1.0
2967,No,0.13776944704779756,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2968,No,0.19462667916276163,0.0,0.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0
2969,No,0.24117463292721025,1.0,0.0,0.5,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0
2970,No,0.6654170571696345,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
2971,No,0.5926273039675102,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2972,No,0.21368322399250234,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2973,No,0.13776944704779756,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
2974,No,0.26804123711340205,0.5,0.0,0.5,1.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
2975,No,0.4642299281474539,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0
